year,week,Ontario_demand,northwest,northeast,ottawa,east,toronto,essa,bruce,southwest,niagara,west
2016,45,11211,298,1073,569,437,3887,592,48,2212,298,1145
2016,46,11213,376,1039,589,631,4051,557,58,2140,300,1087
2016,47,11919,411,1223,620,864,4170,639,60,2263,331,1184
2016,48,12209,397,1168,634,749,4204,650,54,2291,341,1176
2016,49,12360,354,1183,659,868,4286,727,82,2290,354,1248
2016,50,13662,481,1236,660,1013,4665,793,146,2511,377,1319
2016,51,12518,452,1207,651,675,4483,720,-38,2280,303,1199
2016,52,11684,421,1178,642,598,4146,679,-56,2155,296,1104
2017,1,12544,423,1260,586,876,4634,712,49,2614,367,1219
2017,2,13160,483,1191,672,721,4633,740,58,2537,371,1196
2017,3,12861,402,1177,729,762,4402,709,25,2408,348,1325
2017,4,12246,412,1126,646,749,4193,664,-8,2464,329,1243
2017,5,13139,466,1279,660,810,4477,764,27,2648,360,1305
2017,6,13384,519,1267,707,796,4590,786,44,2638,358,1245
2017,7,12758,413,1154,635,473,4489,630,50,2534,365,1089
2017,8,11867,411,1053,511,647,4089,608,48,2317,323,1020
2017,9,12563,388,1222,538,668,4371,676,55,2438,331,951
2017,10,12383,441,1166,592,614,4512,667,50,2466,362,1141
2017,11,13202,402,1205,657,687,4500,678,56,2513,382,1321
2017,12,12558,382,1124,527,642,4383,586,50,2437,333,1147
2017,13,12158,412,1131,531,803,4330,596,48,2385,349,1120
2017,14,11536,342,996,544,575,4046,556,30,2262,323,1094
2017,15,10471,312,966,566,477,3775,485,21,2067,286,935
2017,16,10167,357,1030,502,530,3670,508,41,1981,276,897
2017,17,10886,358,820,503,485,3815,468,23,2207,269,1067
2017,18,10543,315,990,507,566,3804,574,22,2008,276,1037
2017,19,11128,333,943,551,591,3942,568,44,2198,298,966
2017,20,10745,305,964,560,493,3792,492,21,2126,255,941
2017,21,10249,300,976,506,595,3667,529,29,2005,255,957
2017,22,10616,313,824,492,566,3754,527,12,2139,281,1080
2017,23,10518,344,880,472,629,3771,547,24,2076,285,1059
2017,24,11212,321,885,523,706,4244,564,11,2217,307,1151
2017,25,11702,296,851,548,666,4207,544,15,2457,318,1218
2017,26,11096,313,863,518,434,3991,535,4,2295,280,1096
2017,27,10806,297,845,531,641,3844,569,22,2163,305,1151
2017,28,10839,328,862,554,654,3951,510,25,2132,312,1157
2017,29,11671,283,956,610,738,4152,555,23,2350,357,1265
2017,30,11285,326,969,514,637,4079,570,44,2272,322,1180
2017,31,11318,278,982,471,717,4152,552,37,2279,325,1175
2017,32,10950,318,908,490,602,3825,554,42,2164,323,1214
2017,33,11311,370,975,546,646,4002,561,33,2267,370,1185
2017,34,11203,306,836,235,618,3986,538,31,2197,325,1165
2017,35,10712,365,911,441,522,3807,548,29,2163,294,1023
2017,36,10487,294,807,463,618,3759,530,29,2042,286,1057
2017,37,10570,311,838,472,565,3699,559,-8,2131,295,1070
2017,38,11189,335,875,502,753,4078,570,2,2225,343,1195
2017,39,11175,342,936,480,603,3886,577,49,2172,304,1117
2017,40,11002,365,961,475,551,3764,559,19,2205,297,1088
2017,41,10908,351,983,479,565,3850,537,25,2184,302,1092
2017,42,10805,369,981,449,517,3800,505,20,2109,300,1057
2017,43,10534,395,993,448,472,3722,507,16,2081,305,1033
2017,44,11290,438,1039,519,663,3895,601,36,2255,304,1026
2017,45,11199,497,1049,542,578,3955,556,30,2153,324,1189
2017,46,12479,475,1052,582,512,4321,671,34,2483,237,1215
2017,47,11687,375,1056,598,778,4004,665,8,2343,110,1132
2017,48,12222,433,1088,606,695,4025,816,-2,2391,349,1238
2017,49,12093,427,1107,618,747,4023,838,26,2417,338,1166
2017,50,13102,480,1267,653,883,4324,1052,42,2426,365,1318
2017,51,13389,428,1225,659,962,4520,986,51,2608,356,1220
2017,52,12756,547,1240,679,983,4258,1042,53,2397,345,1173
2017,53,15292,595,1411,1081,1074,4826,1431,83,2877,412,1417
2018,0,15185,541,1313,790,1144,4900,1240,60,2891,416,1391
2018,1,12942,508,1129,711,789,4374,887,45,2599,332,1209
2018,2,13240,511,1137,855,658,4446,972,51,2619,420,1322
2018,3,12637,530,1196,849,624,4273,946,41,2364,362,1155
2018,4,12453,523,1219,890,590,4191,926,53,2403,380,1226
2018,5,13766,500,1287,941,859,4465,991,100,2556,398,1233
2018,6,13557,496,1225,847,507,4691,790,51,2604,368,1314
2018,7,12855,498,1192,825,583,4337,704,82,2498,320,1234
2018,8,12716,428,1080,807,424,4415,703,45,2439,341,1091
2018,9,12984,451,1173,833,558,4475,755,37,2422,345,1249
2018,10,13405,420,1173,846,468,4508,720,57,2623,363,1230
2018,11,13453,477,1239,823,433,4518,697,46,2496,370,216
2018,12,12158,431,1147,783,362,4217,639,36,2408,331,1106
2018,13,12189,460,1183,789,458,4310,690,45,2324,327,1142
2018,14,12224,418,1156,725,507,4339,736,44,2430,324,1193
2018,15,12551,396,1082,752,367,4384,573,48,2540,368,1192
2018,16,11497,351,1006,650,333,3992,546,20,2374,295,1018
2018,17,10793,361,941,670,371,3836,568,16,1998,275,1011
2018,18,10541,368,897,684,320,3775,532,18,2070,268,1067
2018,19,10813,404,937,682,274,3817,501,25,2187,282,1103
2018,20,10656,359,883,686,292,3625,553,25,2140,282,1136
2018,21,11264,354,919,695,410,4079,594,23,2347,322,1185
2018,22,11063,360,880,691,438,3962,562,35,2207,316,1184
2018,23,10698,348,810,683,384,3897,552,1,2168,304,1162
2018,24,11603,384,877,705,442,4221,612,33,2362,331,1210
2018,25,11489,336,877,706,393,4078,608,33,2362,322,1275
2018,26,11581,303,909,691,546,4113,622,24,2444,323,1196
2018,27,11413,327,910,717,503,4079,620,33,2349,321,1271
2018,28,12672,360,828,744,568,4399,671,46,2602,357,1393
2018,29,12133,383,926,795,719,4243,683,42,2471,321,1327
2018,30,11416,381,937,744,531,3966,636,37,2275,339,1338
2018,31,12493,367,890,745,625,4448,678,29,2510,344,1419
2018,32,12529,350,853,733,652,4491,688,39,2469,366,1387
2018,33,11966,379,911,726,495,4305,635,13,2477,343,1335
2018,34,11897,347,877,714,598,4204,610,25,2407,319,1399
2018,35,11509,352,941,686,426,4121,580,4,2308,331,1218
2018,36,10701,349,1020,691,540,3705,582,28,2078,-720,1007
2018,37,10961,328,1012,445,458,4021,571,46,2310,-4255,1209
2018,38,10841,421,1064,554,430,3748,582,40,2166,292,1194
2018,39,10834,377,987,639,470,3730,621,48,2092,313,1176
2018,40,10847,381,1019,666,525,3715,601,36,2208,323,1140
2018,41,11016,373,1067,676,420,3876,629,37,2190,352,1076
2018,42,11193,393,1062,705,642,3933,709,53,2179,341,1104
2018,43,12229,393,977,733,584,4200,674,65,2393,352,1154
2018,44,11765,414,998,711,530,4174,640,47,2369,374,1209
2018,45,12733,447,1106,795,598,4361,733,53,2454,363,1334
2018,46,12932,469,1169,848,790,4485,779,60,2510,383,1219
2018,47,12285,470,1159,803,751,4260,715,51,2334,346,1204
2018,48,12453,449,1141,806,688,4315,724,62,2378,370,1212
2018,49,13283,442,1106,862,789,4524,776,68,2573,324,1342
2018,50,13054,467,1195,818,621,4335,791,76,2455,359,1288
2018,51,12284,489,1329,814,748,4157,781,56,2278,327,1063
2018,52,12905,547,1236,883,850,4357,832,68,2392,362,1206
