Date,year,month,day,week,weekday,weekend,workday,Ontario_demand,northwest,northeast,ottawa,east,toronto,essa,bruce,southwest,niagara,west
01/01/2004,2004,1,1,0,5,0,1,13219,728,1334,1018,811,3966,709,50,2534,454,1501
01/02/2004,2004,1,2,0,6,0,1,13373,713,1402,1070,881,4023,736,46,2501,468,1473
01/03/2004,2004,1,3,0,7,1,0,13446,785,1450,1121,928,4005,658,40,2518,456,1450
01/04/2004,2004,1,4,1,1,1,0,13276,821,1485,1018,839,3988,670,46,2562,468,1492
01/05/2004,2004,1,5,1,2,0,1,15245,881,1575,1178,920,4578,802,48,2906,574,1696
01/06/2004,2004,1,6,1,3,0,1,16144,929,1553,1266,988,4879,898,56,3067,615,1786
01/07/2004,2004,1,7,1,4,0,1,16965,915,1590,1421,1018,5165,989,58,3285,592,1895
01/08/2004,2004,1,8,1,5,0,1,17254,922,1614,1429,1156,5193,1022,70,3186,611,1868
01/09/2004,2004,1,9,1,6,0,1,18179,941,1724,1554,1254,5433,1140,75,3348,607,1871
01/10/2004,2004,1,10,1,7,1,0,18209,912,1685,1553,1250,5459,1201,56,3391,595,1862
01/11/2004,2004,1,11,2,1,1,0,16861,876,1600,1406,1158,5057,1012,50,3116,587,1740
01/12/2004,2004,1,12,2,2,0,1,16246,857,1654,1271,1053,4909,897,24,3071,608,1769
01/13/2004,2004,1,13,2,3,0,1,16230,955,1646,1351,1049,4913,864,34,3023,580,1811
01/14/2004,2004,1,14,2,4,0,1,18442,944,1805,1544,1261,5516,1215,41,3394,675,1881
01/15/2004,2004,1,15,2,5,0,1,18681,984,1805,1580,1286,5674,1221,36,3416,662,1930
01/16/2004,2004,1,16,2,6,0,1,19160,988,1820,1638,1227,5785,1255,40,3431,714,1977
01/17/2004,2004,1,17,2,7,1,0,17569,905,1785,1497,1175,5308,1109,37,3232,641,1819
01/18/2004,2004,1,18,3,1,1,0,16021,932,1665,1349,1067,4805,942,20,2897,555,1699
01/19/2004,2004,1,19,3,2,0,1,17017,1017,1690,1376,1075,5208,1045,30,3081,596,1868
01/20/2004,2004,1,20,3,3,0,1,17711,970,1634,1432,1118,5435,1092,19,3264,634,1938
01/21/2004,2004,1,21,3,4,0,1,17939,893,1714,1468,1144,5459,1133,25,3315,666,1944
01/22/2004,2004,1,22,3,5,0,1,17168,995,1704,1389,1069,5239,991,49,3167,698,1876
01/23/2004,2004,1,23,3,6,0,1,18042,982,1725,1478,1146,5490,1099,54,3381,648,2008
01/24/2004,2004,1,24,3,7,1,0,17578,964,1753,1496,1203,5307,1135,19,3155,618,1853
01/25/2004,2004,1,25,4,1,1,0,17707,971,1794,1563,1230,5258,1184,38,3131,630,1813
01/26/2004,2004,1,26,4,2,0,1,17932,982,1731,1572,1243,5332,1168,50,3239,600,1937
01/27/2004,2004,1,27,4,3,0,1,18423,925,1665,1562,1239,5581,1154,59,3349,692,1884
01/28/2004,2004,1,28,4,4,0,1,17430,956,1678,1459,1108,5254,1028,46,3250,661,1884
01/29/2004,2004,1,29,4,5,0,1,17427,984,1623,1397,1107,5327,1007,49,3375,638,1931
01/30/2004,2004,1,30,4,6,0,1,17863,916,1665,1449,1136,5445,1065,51,3421,727,1926
01/31/2004,2004,1,31,4,7,1,0,17216,933,1607,1417,1136,5261,1036,8,3190,620,1845
02/01/2004,2004,2,1,5,1,1,0,16304,938,1534,1379,1095,4923,1022,1,2989,596,1776
02/02/2004,2004,2,2,5,2,0,1,16658,856,1532,1321,1076,4989,1014,38,3212,647,1838
02/03/2004,2004,2,3,5,3,0,1,16164,890,1510,1332,1058,4993,947,-3,2989,598,1827
02/04/2004,2004,2,4,5,4,0,1,16201,886,1566,1198,973,4999,913,-10,3136,590,1834
02/05/2004,2004,2,5,5,5,0,1,16833,938,1520,1334,968,5165,968,27,3114,655,1891
02/06/2004,2004,2,6,5,6,0,1,16774,897,1509,1342,1037,5187,990,28,3134,616,1883
02/07/2004,2004,2,7,5,7,1,0,15852,901,1458,1263,1005,4834,896,59,2993,616,1738
02/08/2004,2004,2,8,6,1,1,0,16211,870,1535,1330,1085,5008,1023,68,2977,609,1742
02/09/2004,2004,2,9,6,2,0,1,16167,894,1477,1287,1008,5056,949,64,3104,602,1831
02/10/2004,2004,2,10,6,3,0,1,16128,863,1505,1237,940,5025,870,58,3142,663,1807
02/11/2004,2004,2,11,6,4,0,1,16427,912,1572,1244,949,5110,907,58,3207,632,1845
02/12/2004,2004,2,12,6,5,0,1,16433,914,1561,1297,1060,5067,941,54,3141,622,1807
02/13/2004,2004,2,13,6,6,0,1,16359,920,1530,1282,1058,5070,922,49,3160,622,1799
02/14/2004,2004,2,14,6,7,1,0,15953,960,1574,1248,982,4883,855,51,3074,605,1791
02/15/2004,2004,2,15,7,1,1,0,16308,948,1647,1361,1131,4923,1022,58,3078,560,1735
02/16/2004,2004,2,16,7,2,0,1,17239,959,1631,1441,1155,5130,1038,58,3300,666,1887
02/17/2004,2004,2,17,7,3,0,1,17114,908,1562,1375,1145,5150,1040,58,3228,626,1902
02/18/2004,2004,2,18,7,4,0,1,16680,884,1474,1313,1090,5062,926,50,3186,645,1883
02/19/2004,2004,2,19,7,5,0,1,16007,889,1407,1205,996,4930,871,50,3138,607,1813
02/20/2004,2004,2,20,7,6,0,1,15535,914,1434,1136,971,4812,794,47,3058,585,1788
02/21/2004,2004,2,21,7,7,1,0,15033,892,1417,1183,915,4656,763,43,2898,555,1695
02/22/2004,2004,2,22,8,1,1,0,14807,856,1389,1138,849,4510,790,47,2900,584,1628
02/23/2004,2004,2,23,8,2,0,1,15509,894,1421,1221,922,4722,863,-63,3033,571,1741
02/24/2004,2004,2,24,8,3,0,1,16081,858,1511,1229,1055,4972,870,50,3058,582,1782
02/25/2004,2004,2,25,8,4,0,1,16220,805,1477,1235,1047,5027,912,78,3156,562,1818
02/26/2004,2004,2,26,8,5,0,1,16016,842,1438,1197,1015,4954,892,65,3069,547,1813
02/27/2004,2004,2,27,8,6,0,1,16020,841,1459,1227,1020,4870,876,41,3141,577,1800
02/28/2004,2004,2,28,8,7,1,0,15157,844,1431,1146,947,4612,817,34,3028,534,1682
02/29/2004,2004,2,29,9,1,1,0,14243,835,1404,1080,887,4254,730,29,2856,499,1575
03/01/2004,2004,3,1,9,2,0,1,14479,858,1389,1032,893,4406,723,27,2970,509,1689
03/02/2004,2004,3,2,9,3,0,1,14458,861,1317,991,881,4478,687,25,2994,507,1683
03/03/2004,2004,3,3,9,4,0,1,14571,876,1397,1010,868,4561,733,30,2949,552,1694
03/04/2004,2004,3,4,9,5,0,1,14864,889,1429,1012,893,4645,729,29,3021,559,1719
03/05/2004,2004,3,5,9,6,0,1,15026,914,1465,1029,880,4660,745,30,3037,552,1730
03/06/2004,2004,3,6,9,7,1,0,14178,961,1406,985,859,4281,693,18,2801,510,1589
03/07/2004,2004,3,7,10,1,1,0,14311,921,1449,1099,903,4304,764,-1,2808,537,1559
03/08/2004,2004,3,8,10,2,0,1,15077,846,1447,1075,934,4676,779,31,2970,538,1703
03/09/2004,2004,3,9,10,3,0,1,15595,821,1435,1064,912,4838,813,37,3182,549,1773
03/10/2004,2004,3,10,10,4,0,1,15459,839,1417,1123,884,4798,813,31,3063,586,1783
03/11/2004,2004,3,11,10,5,0,1,15343,926,1402,1078,874,4721,774,26,3029,560,1754
03/12/2004,2004,3,12,10,6,0,1,15263,921,1455,994,845,4752,783,32,3069,544,1798
03/13/2004,2004,3,13,10,7,1,0,15723,939,1561,1166,888,4829,868,64,3018,548,1742
03/14/2004,2004,3,14,11,1,1,0,14901,915,1534,1157,882,4433,824,73,2794,543,1616
03/15/2004,2004,3,15,11,2,0,1,15215,892,1495,1127,845,4648,795,74,2936,563,1762
03/16/2004,2004,3,16,11,3,0,1,16100,904,1342,1146,933,4879,884,81,3096,604,1844
03/17/2004,2004,3,17,11,4,0,1,16472,920,1503,1225,964,5098,906,69,3180,602,1857
03/18/2004,2004,3,18,11,5,0,1,16160,882,1387,1162,930,4983,850,81,3134,586,1841
03/19/2004,2004,3,19,11,6,0,1,15904,913,1462,1159,806,4894,862,81,3037,588,1777
03/20/2004,2004,3,20,11,7,1,0,14646,870,1407,1123,793,4511,759,56,2808,511,1659
03/21/2004,2004,3,21,12,1,1,0,14546,883,1458,1123,802,4377,742,57,2792,534,1587
03/22/2004,2004,3,22,12,2,0,1,16115,923,1476,1278,939,4822,924,60,3096,563,1795
03/23/2004,2004,3,23,12,3,0,1,15904,822,1479,1193,983,4919,865,35,3145,576,1740
03/24/2004,2004,3,24,12,4,0,1,15605,848,1438,1142,966,4790,833,32,3127,561,1647
03/25/2004,2004,3,25,12,5,0,1,14628,811,1399,1021,882,4571,709,21,2997,538,1629
03/26/2004,2004,3,26,12,6,0,1,14168,853,1384,967,812,4390,631,17,2913,522,1578
03/27/2004,2004,3,27,12,7,1,0,13395,876,1387,920,759,4143,608,30,2680,502,1471
03/28/2004,2004,3,28,13,1,1,0,13238,908,1361,991,792,4010,631,24,2667,450,1419
03/29/2004,2004,3,29,13,2,0,1,13884,900,1324,1019,800,4293,627,18,2799,496,1532
03/30/2004,2004,3,30,13,3,0,1,14024,894,1282,991,781,4293,612,30,2871,565,1566
03/31/2004,2004,3,31,13,4,0,1,14155,886,1353,928,799,4419,670,24,2911,553,1585
04/01/2004,2004,4,1,13,5,0,1,14459,770,1315,1008,755,4494,699,32,2888,561,1631
04/02/2004,2004,4,2,13,6,0,1,14352,803,1330,1065,772,4472,660,30,2930,513,1632
04/03/2004,2004,4,3,13,7,1,0,13630,824,1236,1030,721,4257,621,19,2781,488,1516
04/04/2004,2004,4,4,14,1,1,0,13595,823,1363,1068,761,4221,668,19,2696,453,1475
04/05/2004,2004,4,5,14,2,0,1,15059,812,1375,1296,860,4644,815,39,3005,493,1655
04/06/2004,2004,4,6,14,3,0,1,15153,792,1355,1209,834,4711,775,31,3034,503,1650
04/07/2004,2004,4,7,14,4,0,1,14279,775,1277,1116,748,4425,710,29,2938,497,1604
04/08/2004,2004,4,8,14,5,0,1,14223,827,1339,1135,770,4517,731,28,2877,477,1554
04/09/2004,2004,4,9,14,6,0,1,13323,794,1325,1065,778,4089,678,30,2651,420,1413
04/10/2004,2004,4,10,14,7,1,0,12987,802,1275,1043,767,3913,652,30,2556,398,1370
04/11/2004,2004,4,11,15,1,1,0,12929,791,1247,1069,774,4012,683,30,2610,402,1369
04/12/2004,2004,4,12,15,2,0,1,13592,844,1267,1084,786,4108,687,28,2800,455,1424
04/13/2004,2004,4,13,15,3,0,1,14207,840,1303,1078,771,4434,661,29,2979,473,1594
04/14/2004,2004,4,14,15,4,0,1,14312,850,1247,1091,796,4439,685,30,2931,520,1607
04/15/2004,2004,4,15,15,5,0,1,14168,823,1241,1030,784,4409,656,23,2973,473,1544
04/16/2004,2004,4,16,15,6,0,1,13788,825,1259,1010,785,4361,631,17,2854,464,1518
04/17/2004,2004,4,17,15,7,1,0,12948,827,1286,973,736,4102,564,18,2655,414,1389
04/18/2004,2004,4,18,16,1,1,0,12427,814,1213,968,752,3850,551,21,2488,432,1311
04/19/2004,2004,4,19,16,2,0,1,12821,806,1191,937,727,4079,552,16,2656,477,1443
04/20/2004,2004,4,20,16,3,0,1,13426,772,1285,952,720,4218,600,19,2859,494,1473
04/21/2004,2004,4,21,16,4,0,1,13515,772,1296,1010,748,4231,614,16,2805,452,1509
04/22/2004,2004,4,22,16,5,0,1,13422,794,1374,949,722,4193,556,20,2842,511,1486
04/23/2004,2004,4,23,16,6,0,1,13423,743,1353,856,741,4193,620,27,2861,470,1493
04/24/2004,2004,4,24,16,7,1,0,12906,780,1326,954,728,4010,583,25,2646,447,1388
04/25/2004,2004,4,25,17,1,1,0,12622,726,1319,995,744,3869,601,22,2510,403,1317
04/26/2004,2004,4,26,17,2,0,1,13209,818,1348,1029,710,4108,616,21,2743,437,1456
04/27/2004,2004,4,27,17,3,0,1,13629,829,1392,1025,723,4170,630,23,2801,484,1488
04/28/2004,2004,4,28,17,4,0,1,14326,777,1425,1070,723,4402,716,17,3015,464,1566
04/29/2004,2004,4,29,17,5,0,1,13820,823,1335,1034,729,4281,612,12,2901,473,1501
04/30/2004,2004,4,30,17,6,0,1,13373,818,1389,929,712,4154,533,12,2767,470,1465
05/01/2004,2004,5,1,17,7,1,0,12695,804,1299,895,691,3891,503,21,2597,443,1376
05/02/2004,2004,5,2,18,1,1,0,12200,814,1288,855,650,3773,549,22,2456,423,1340
05/03/2004,2004,5,3,18,2,0,1,13687,812,1387,947,718,4185,673,29,2795,471,1506
05/04/2004,2004,5,4,18,3,0,1,13983,814,1379,1014,723,4278,665,18,2925,492,1553
05/05/2004,2004,5,5,18,4,0,1,13785,803,1311,973,690,4226,606,23,2908,501,1481
05/06/2004,2004,5,6,18,5,0,1,13799,816,1347,959,613,4338,637,20,2888,513,1468
05/07/2004,2004,5,7,18,6,0,1,13355,839,1312,1065,563,4198,579,21,2692,489,1445
05/08/2004,2004,5,8,18,7,1,0,13004,762,1283,1097,550,4004,616,20,2663,458,1372
05/09/2004,2004,5,9,19,1,1,0,12705,833,1243,1023,601,3930,577,16,2542,494,1299
05/10/2004,2004,5,10,19,2,0,1,12950,831,1229,1009,577,4039,536,11,2680,508,1426
05/11/2004,2004,5,11,19,3,0,1,13258,857,1089,883,692,4249,532,14,2703,523,1508
05/12/2004,2004,5,12,19,4,0,1,13175,818,1124,950,632,4158,516,10,2746,542,1502
05/13/2004,2004,5,13,19,5,0,1,13559,884,1134,923,698,4366,532,11,2796,590,1564
05/14/2004,2004,5,14,19,6,0,1,13956,834,1212,957,705,4516,585,13,2934,464,1587
05/15/2004,2004,5,15,19,7,1,0,13170,825,1193,929,706,4244,500,15,2651,405,1398
05/16/2004,2004,5,16,20,1,1,0,12151,759,1148,861,638,3775,532,21,2423,483,1324
05/17/2004,2004,5,17,20,2,0,1,12716,777,1180,708,746,4055,524,13,2548,548,1463
05/18/2004,2004,5,18,20,3,0,1,13254,795,1138,914,698,4270,527,13,2724,497,1531
05/19/2004,2004,5,19,20,4,0,1,13092,823,1155,908,692,4123,542,18,2687,491,1492
05/20/2004,2004,5,20,20,5,0,1,13162,792,1187,914,680,4124,529,15,2762,495,1483
05/21/2004,2004,5,21,20,6,0,1,13329,809,1221,903,700,4223,547,19,2770,474,1473
05/22/2004,2004,5,22,20,7,1,0,12469,837,1139,888,666,3926,549,17,2491,442,1354
05/23/2004,2004,5,23,21,1,1,0,12150,817,1132,893,649,3651,587,36,2410,457,1373
05/24/2004,2004,5,24,21,2,0,1,11983,775,1127,881,667,3642,592,24,2392,464,1330
05/25/2004,2004,5,25,21,3,0,1,12533,834,1193,917,674,3861,599,21,2554,493,1411
05/26/2004,2004,5,26,21,4,0,1,13272,860,1237,950,685,4100,616,17,2733,472,1496
05/27/2004,2004,5,27,21,5,0,1,13189,853,1218,955,634,4099,616,17,2744,472,1498
05/28/2004,2004,5,28,21,6,0,1,13274,836,1283,947,647,4178,563,14,2711,488,1518
05/29/2004,2004,5,29,21,7,1,0,12631,815,1208,945,585,3924,584,21,2544,439,1413
05/30/2004,2004,5,30,22,1,1,0,12024,778,1150,894,651,3725,554,13,2373,431,1335
05/31/2004,2004,5,31,22,2,0,1,12640,820,1133,904,672,3980,525,10,2584,464,1476
06/01/2004,2004,6,1,22,3,0,1,13135,792,1160,941,647,4176,560,14,2614,537,1536
06/02/2004,2004,6,2,22,4,0,1,13108,773,1150,922,672,4129,559,18,2686,525,1519
06/03/2004,2004,6,3,22,5,0,1,13097,861,1123,910,682,4192,549,19,2756,503,1510
06/04/2004,2004,6,4,22,6,0,1,13056,798,1214,910,680,4133,553,21,2667,486,1490
06/05/2004,2004,6,5,22,7,1,0,12627,807,1133,890,658,3929,534,18,2510,488,1496
06/06/2004,2004,6,6,23,1,1,0,12111,797,1062,868,667,3759,500,18,2445,449,1451
06/07/2004,2004,6,7,23,2,0,1,13017,826,1079,903,692,4060,534,20,2641,509,1616
06/08/2004,2004,6,8,23,3,0,1,14125,844,1129,954,782,4498,579,17,2861,599,1759
06/09/2004,2004,6,9,23,4,0,1,15577,887,1150,1064,822,5160,686,21,3150,635,1941
06/10/2004,2004,6,10,23,5,0,1,14336,855,1109,983,728,4769,572,19,2893,530,1741
06/11/2004,2004,6,11,23,6,0,1,13657,840,1220,869,720,4275,580,15,2778,485,1613
06/12/2004,2004,6,12,23,7,1,0,12688,847,1145,904,703,3988,547,18,2500,454,1509
06/13/2004,2004,6,13,24,1,1,0,12300,825,1076,898,689,3809,515,16,2388,490,1437
06/14/2004,2004,6,14,24,2,0,1,13668,862,1109,960,774,4280,572,15,2719,592,1709
06/15/2004,2004,6,15,24,3,0,1,14195,880,1150,977,837,4506,586,22,2882,530,1752
06/16/2004,2004,6,16,24,4,0,1,13852,837,1187,917,785,4355,570,21,2811,502,1730
06/17/2004,2004,6,17,24,5,0,1,14135,862,1145,985,757,4482,608,25,2861,527,1756
06/18/2004,2004,6,18,24,6,0,1,14354,874,1234,1089,871,4523,621,22,2805,515,1807
06/19/2004,2004,6,19,24,7,1,0,13399,858,1158,964,779,4228,561,11,2560,439,1596
06/20/2004,2004,6,20,25,1,1,0,12059,843,1170,876,668,3723,550,17,2404,387,1450
06/21/2004,2004,6,21,25,2,0,1,13209,846,1081,936,744,4107,564,18,2632,504,1609
06/22/2004,2004,6,22,25,3,0,1,13822,844,1116,939,775,4312,605,24,2767,474,1675
06/23/2004,2004,6,23,25,4,0,1,13599,846,1199,955,728,4245,583,22,2734,484,1630
06/24/2004,2004,6,24,25,5,0,1,14043,860,1185,981,755,4425,594,23,2793,479,1730
06/25/2004,2004,6,25,25,6,0,1,13566,813,1215,995,742,4241,588,21,2633,451,1620
06/26/2004,2004,6,26,25,7,1,0,12697,807,1178,888,701,3983,575,20,2516,432,1502
06/27/2004,2004,6,27,26,1,1,0,12192,834,1075,894,680,3711,568,23,2402,462,1438
06/28/2004,2004,6,28,26,2,0,1,13090,844,989,926,711,4123,562,39,2619,436,1612
06/29/2004,2004,6,29,26,3,0,1,13440,766,1052,943,735,4223,579,34,2738,446,1540
06/30/2004,2004,6,30,26,4,0,1,13480,837,1124,927,736,4237,578,37,2738,475,1666
07/01/2004,2004,7,1,26,5,0,1,13428,813,1184,888,735,4219,603,35,2732,470,1761
07/02/2004,2004,7,2,26,6,0,1,12852,791,1117,915,719,4041,560,-5,2549,448,1562
07/03/2004,2004,7,3,26,7,1,0,12693,825,1128,890,717,3916,550,31,2556,390,1416
07/04/2004,2004,7,4,27,1,1,0,12540,811,1060,877,724,3930,555,36,2459,430,1580
07/05/2004,2004,7,5,27,2,0,1,14074,792,1078,997,850,4424,660,26,2815,483,1720
07/06/2004,2004,7,6,27,3,0,1,13036,779,1031,946,748,4131,577,20,2671,420,1560
07/07/2004,2004,7,7,27,4,0,1,13385,817,1083,938,762,4230,592,15,2780,450,1714
07/08/2004,2004,7,8,27,5,0,1,13579,800,1053,969,796,4378,592,19,2763,516,1612
07/09/2004,2004,7,9,27,6,0,1,13067,839,1073,927,794,4176,542,36,2635,438,1527
07/10/2004,2004,7,10,27,7,1,0,12784,760,1086,903,735,4059,559,55,2527,455,1514
07/11/2004,2004,7,11,28,1,1,0,12385,838,993,885,741,4014,540,22,2335,445,1487
07/12/2004,2004,7,12,28,2,0,1,13699,830,1020,1028,786,4529,610,17,2635,467,1659
07/13/2004,2004,7,13,28,3,0,1,14700,795,1097,1034,808,4932,695,21,2837,528,1679
07/14/2004,2004,7,14,28,4,0,1,14065,794,1114,1013,808,4661,663,16,2797,510,1674
07/15/2004,2004,7,15,28,5,0,1,13415,801,1066,931,803,4441,618,3,2715,467,1552
07/16/2004,2004,7,16,28,6,0,1,13399,817,1054,987,773,4372,581,18,2653,486,1532
07/17/2004,2004,7,17,28,7,1,0,13326,859,1071,962,742,4345,561,20,2587,479,1570
07/18/2004,2004,7,18,29,1,1,0,13000,827,1037,951,709,4222,539,20,2569,472,1511
07/19/2004,2004,7,19,29,2,0,1,13613,768,1033,965,799,4490,563,22,2771,506,1594
07/20/2004,2004,7,20,29,3,0,1,13989,811,1058,998,816,4544,588,18,2828,538,1715
07/21/2004,2004,7,21,29,4,0,1,14373,804,1100,980,816,4700,630,22,2864,541,1816
07/22/2004,2004,7,22,29,5,0,1,15636,809,1088,1031,903,5312,698,19,3150,593,1933
07/23/2004,2004,7,23,29,6,0,1,13951,829,1010,969,816,4673,621,17,2815,502,1691
07/24/2004,2004,7,24,29,7,1,0,12764,829,964,877,709,4056,521,20,2654,435,1525
07/25/2004,2004,7,25,30,1,1,0,12570,837,1038,934,694,3934,516,19,2527,452,1465
07/26/2004,2004,7,26,30,2,0,1,13137,831,1029,919,728,4153,546,1,2725,508,1614
07/27/2004,2004,7,27,30,3,0,1,13506,855,1064,953,773,4325,583,19,2789,475,1653
07/28/2004,2004,7,28,30,4,0,1,13757,859,1098,958,774,4419,592,28,2845,471,1622
07/29/2004,2004,7,29,30,5,0,1,13991,827,1074,912,814,4525,613,22,2913,525,1714
07/30/2004,2004,7,30,30,6,0,1,14623,880,1106,949,884,4813,651,20,2967,544,1763
07/31/2004,2004,7,31,30,7,1,0,14293,895,1134,999,894,4583,627,26,2758,492,1689
08/01/2004,2004,8,1,31,1,1,0,13202,787,1052,954,826,4223,577,22,2614,536,1573
08/02/2004,2004,8,2,31,2,0,1,13307,829,1073,890,807,4344,588,19,2676,473,1648
08/03/2004,2004,8,3,31,3,0,1,14387,767,1045,990,876,4770,672,23,2944,536,1835
08/04/2004,2004,8,4,31,4,0,1,14634,813,1158,974,812,4876,647,25,2977,520,1777
08/05/2004,2004,8,5,31,5,0,1,13714,820,1144,928,777,4448,585,20,2863,521,1670
08/06/2004,2004,8,6,31,6,0,1,13367,823,1109,883,730,4268,579,20,2840,464,1608
08/07/2004,2004,8,7,31,7,1,0,12766,852,1053,849,722,4054,558,20,2637,415,1535
08/08/2004,2004,8,8,32,1,1,0,12237,775,1085,836,701,3781,543,17,2463,457,1482
08/09/2004,2004,8,9,32,2,0,1,13435,820,1129,885,755,4275,589,10,2757,476,1695
08/10/2004,2004,8,10,32,3,0,1,14212,811,1116,959,824,4657,641,17,2937,494,1800
08/11/2004,2004,8,11,32,4,0,1,14024,823,1124,957,806,4573,630,16,2907,528,1709
08/12/2004,2004,8,12,32,5,0,1,13765,831,1097,940,767,4408,599,16,2849,471,1650
08/13/2004,2004,8,13,32,6,0,1,13640,803,1127,936,804,4380,597,18,2784,471,1633
08/14/2004,2004,8,14,32,7,1,0,12825,829,1107,894,749,4107,581,19,2492,441,1556
08/15/2004,2004,8,15,33,1,1,0,12466,808,1089,872,726,3943,554,20,2457,435,1496
08/16/2004,2004,8,16,33,2,0,1,13226,785,1124,932,774,4107,579,21,2736,450,1628
08/17/2004,2004,8,17,33,3,0,1,13659,809,1177,1034,798,4250,605,19,2754,486,1654
08/18/2004,2004,8,18,33,4,0,1,14114,707,1154,1065,800,4372,611,20,2889,495,1745
08/19/2004,2004,8,19,33,5,0,1,14466,787,1152,1034,823,4576,663,-30,3009,505,1819
08/20/2004,2004,8,20,33,6,0,1,13571,795,1212,941,739,4263,611,-27,2796,470,1690
08/21/2004,2004,8,21,33,7,1,0,12868,797,1137,922,717,4008,583,-29,2633,411,1568
08/22/2004,2004,8,22,34,1,1,0,12223,784,1205,896,657,3751,571,-33,2355,432,1483
08/23/2004,2004,8,23,34,2,0,1,13353,809,1216,949,704,4124,597,10,2673,477,1685
08/24/2004,2004,8,24,34,3,0,1,13629,794,1194,942,684,4268,607,11,2864,467,1684
08/25/2004,2004,8,25,34,4,0,1,13746,745,1174,966,693,4329,611,11,2847,478,1775
08/26/2004,2004,8,26,34,5,0,1,15147,773,1216,1048,792,4906,707,40,3195,542,1948
08/27/2004,2004,8,27,34,6,0,1,15000,759,1255,1043,844,4834,691,32,3146,550,1916
08/28/2004,2004,8,28,34,7,1,0,14943,818,1219,1062,857,4813,682,22,2987,545,1799
08/29/2004,2004,8,29,35,1,1,0,13612,853,1182,984,833,4301,586,18,2726,488,1610
08/30/2004,2004,8,30,35,2,0,1,13591,829,1159,980,793,4240,594,18,2817,460,1676
08/31/2004,2004,8,31,35,3,0,1,13774,865,1224,930,810,4286,596,-20,2878,456,1700
09/01/2004,2004,9,1,35,4,0,1,13870,889,1235,923,776,4388,611,-26,2846,488,1754
09/02/2004,2004,9,2,35,5,0,1,14051,880,1240,929,741,4384,605,-5,2877,481,1753
09/03/2004,2004,9,3,35,6,0,1,14024,841,1289,849,732,4383,616,14,2867,474,1743
09/04/2004,2004,9,4,35,7,1,0,13883,817,1269,815,756,4482,617,-21,2747,468,1682
09/05/2004,2004,9,5,36,1,1,0,13433,772,1255,762,750,4293,605,-21,2713,470,1658
09/06/2004,2004,9,6,36,2,0,1,13202,631,1209,902,752,4165,597,-1,2712,497,1684
09/07/2004,2004,9,7,36,3,0,1,14094,634,1199,915,805,4500,620,21,2935,548,1870
09/08/2004,2004,9,8,36,4,0,1,14158,827,1210,922,780,4402,591,17,2891,563,1736
09/09/2004,2004,9,9,36,5,0,1,13825,792,1193,954,746,4337,587,19,2877,487,1710
09/10/2004,2004,9,10,36,6,0,1,13747,829,1221,967,718,4347,577,17,2861,518,1673
09/11/2004,2004,9,11,36,7,1,0,13038,810,1175,771,739,4117,547,-36,2654,438,1580
09/12/2004,2004,9,12,37,1,1,0,12658,826,1218,758,788,3963,546,-36,2522,446,1534
09/13/2004,2004,9,13,37,2,0,1,13728,809,1176,753,716,4375,587,4,2824,516,1719
09/14/2004,2004,9,14,37,3,0,1,13601,680,1158,655,882,4342,595,7,2727,545,1807
09/15/2004,2004,9,15,37,4,0,1,14267,734,1255,689,962,4623,603,6,2857,561,1841
09/16/2004,2004,9,16,37,5,0,1,14379,724,1247,634,964,4651,622,5,2895,574,1853
09/17/2004,2004,9,17,37,6,0,1,13869,782,1245,744,898,4380,590,-47,2789,512,1711
09/18/2004,2004,9,18,37,7,1,0,12956,771,1257,610,892,4031,613,-98,2539,469,1574
09/19/2004,2004,9,19,38,1,1,0,12285,715,1206,465,966,3737,628,-1,2393,446,1490
09/20/2004,2004,9,20,38,2,0,1,13022,826,1277,521,1005,4023,614,6,2518,481,1641
09/21/2004,2004,9,21,38,3,0,1,13416,804,1289,436,1131,4213,614,1,2670,510,1681
09/22/2004,2004,9,22,38,4,0,1,13660,811,1276,534,1008,4372,606,-1,2715,539,1713
09/23/2004,2004,9,23,38,5,0,1,14000,806,1317,634,711,4514,629,-2,2670,527,1736
09/24/2004,2004,9,24,38,6,0,1,13985,834,1292,1025,630,4537,623,-5,2722,490,1717
09/25/2004,2004,9,25,38,7,1,0,13870,826,1268,945,671,4428,620,-3,2634,475,1656
09/26/2004,2004,9,26,39,1,1,0,12710,811,1257,922,667,3909,589,11,2452,455,1527
09/27/2004,2004,9,27,39,2,0,1,13354,816,1307,891,714,4175,599,4,2603,502,1641
09/28/2004,2004,9,28,39,3,0,1,13712,867,1278,1100,622,4220,610,2,2689,504,1685
09/29/2004,2004,9,29,39,4,0,1,13354,867,1262,978,740,4056,608,-6,2673,467,1648
09/30/2004,2004,9,30,39,5,0,1,13587,822,1300,983,731,4098,604,-9,2722,506,1619
10/01/2004,2004,10,1,39,6,0,1,13567,843,1306,927,714,4197,622,-1,2692,472,1634
10/02/2004,2004,10,2,39,7,1,0,13301,855,1357,896,710,4177,583,-3,2520,418,1565
10/03/2004,2004,10,3,40,1,1,0,12438,818,1306,926,684,3811,614,-7,2379,407,1452
10/04/2004,2004,10,4,40,2,0,1,13017,835,1326,879,760,4037,599,-8,2543,460,1577
10/05/2004,2004,10,5,40,3,0,1,13710,823,1300,931,790,4227,666,-1,2658,484,1632
