year,week,Ontario_demand,northwest,northeast,ottawa,east,toronto,essa,bruce,southwest,niagara,west
2018,5,20076,721,1543,1392,1339,7321,1770,135,3877,662,1902
2018,6,19558,659,1530,1359,1284,7132,1357,132,3860,604,1871
2018,7,18657,676,1505,1272,1191,6763,1237,119,3727,573,1801
2018,8,17920,625,1462,1236,1110,6574,1207,121,3570,532,1758
2018,9,18462,619,1468,1265,1204,6830,1244,139,3697,530,1802
2018,10,18131,612,1524,1224,1180,6619,1208,133,3610,582,1740
2018,11,18052,626,1533,1247,1174,6492,1194,136,3556,548,1719
2018,12,17482,602,1454,1137,1139,6481,1129,95,3466,514,1706
2018,13,18011,639,1444,1220,1157,6504,1228,89,3642,544,1689
2018,14,17570,618,1443,1158,1149,6467,1158,100,3537,557,1721
2018,15,17589,586,1456,1208,1250,6513,1179,99,3540,569,1671
2018,16,16175,537,1273,1021,1061,6046,1027,105,3380,473,1576
2018,17,16264,507,1229,1088,1000,6320,980,93,3324,480,1604
2018,18,15933,536,1192,1079,948,6088,964,133,3285,490,1575
2018,19,16167,560,1216,1080,933,6286,959,64,3394,487,1681
2018,20,17985,529,1203,1167,965,7189,1109,67,3665,519,1859
2018,21,20473,507,1248,1409,1163,8264,1373,103,4350,778,2287
2018,22,16734,508,1216,1100,974,6475,1013,106,3494,528,1915
2018,23,18738,549,1160,1263,1015,7635,1152,131,3984,625,1944
2018,24,21369,581,1200,1517,1103,8729,1369,66,4442,717,2264
2018,25,21158,551,1220,1483,1207,8405,1555,75,4401,737,2343
2018,26,23046,522,1232,2177,1364,9385,1601,127,4785,819,2531
2018,27,21412,550,1305,1573,1264,8596,1474,109,4429,755,2363
2018,28,21536,562,1356,1610,1400,8709,1493,132,4550,817,2484
2018,29,21451,540,1308,1532,1293,8644,1371,132,4468,790,2318
2018,30,20910,554,1281,1523,1292,8255,1411,90,4322,718,2279
2018,31,21143,554,1229,1579,1287,8463,1510,85,4441,748,2298
2018,32,21361,566,1257,1526,1284,8913,1484,126,4493,768,2322
2018,33,19897,539,1276,1437,1213,7867,1260,118,4070,681,2242
2018,34,21990,543,1322,1592,1296,8899,1428,145,4597,790,2421
2018,35,23240,546,1280,1621,1321,9427,1533,177,4742,760,2590
2018,36,20846,565,1308,1473,1285,8164,1357,93,4313,692,2147
2018,37,21102,558,1302,1578,1344,8400,1406,85,7342,680,2238
2018,38,17269,542,1299,1060,1100,6559,1061,73,3556,491,1798
2018,39,16772,576,1380,1028,1092,6174,1101,78,3470,520,1708
2018,40,18205,580,1327,1130,1139,6981,1142,79,3913,700,2086
2018,41,17032,550,1392,1083,1146,6270,1114,69,3499,536,1642
2018,42,17557,579,1354,1133,1155,6293,1169,129,3627,550,1723
2018,43,17370,576,1346,1130,1161,6340,1136,181,3502,588,1688
2018,44,18310,658,1455,1208,1226,6629,1203,130,3574,579,1780
2018,45,19229,624,1443,1332,1344,6926,1311,101,3874,621,1905
2018,46,20152,660,1549,1357,1412,7171,1390,102,3970,622,1911
2018,47,19291,640,1471,1276,1285,6964,1290,102,3883,598,1913
2018,48,19648,652,1542,1345,1358,7043,1404,103,3890,607,1894
2018,49,19891,606,1471,1385,1372,7085,1333,162,3948,662,1978
2018,50,19337,650,1542,1396,1271,6953,1380,148,3821,578,1862
2018,51,18238,652,1606,1323,1278,6408,1375,97,3481,560,1719
2018,52,17426,648,1517,1275,1225,6110,1286,87,3367,528,1564
