year,week,Ontario_demand,northwest,northeast,ottawa,east,toronto,essa,bruce,southwest,niagara,west
2004,28,17364.833333,876.92857143,1198.422619,1261.3035714,1069.577381,6045.8095238,907.17261905,34.607142857,3320.3630952,613.04166667,2016.952381
2004,29,17890.886905,880.18452381,1165.9761905,1267.0238095,1094.4166667,6199.0238095,904.52380952,30.232142857,3507.3452381,659.63095238,2131.8035714
2004,30,17250.654762,911.94642857,1183.5654762,1220.6845238,1051.1547619,5871.3988095,883.27380952,34.214285714,3402.827381,611.28571429,2026.2797619
2004,31,17092.607143,883.57142857,1194.5357143,1196.2380952,1019.4047619,5816.0238095,873.32142857,31.928571429,3399.2261905,612.04166667,2057.5297619
2004,32,16854.053571,870.85714286,1203.8809524,1192.9880952,1010.1309524,5725.0059524,858.10119048,29.238095238,3345.6130952,588.5297619,1998.5892857
2004,33,16759.946429,840.03571429,1239.7857143,1265.3392857,1027.2321429,5562.3869048,851.875,10.928571429,3346.8928571,576.1547619,1992.0416667
2004,34,17842.982143,844.00595238,1308.8511905,1264.2857143,1033.7738095,5995.5238095,919.19047619,35,3567.25,638.76785714,2189.4702381
2004,35,17506.386905,911.29166667,1318.4464286,1183.0595238,1063.9345238,5860.4583333,883.43452381,18.732142857,3496.7083333,608.2202381,2123.6607143
2004,36,17005.809524,829.58928571,1297.5,1139.0238095,1044.952381,5682.375,839.02380952,22.827380952,3412.0654762,619.64285714,2073.1428571
2004,37,17317.214286,829.41666667,1340.7738095,989.18452381,1179.3571429,5846.9285714,852.97619048,8.8095238095,3419.2380952,639.10714286,2135.4107143
2004,38,17109.833333,868.11309524,1354.9940476,1013.4940476,1184.3452381,5793.7083333,869.30952381,13.666666667,3299.3095238,620.77380952,2048.1369048
2004,39,16630.910714,904.08928571,1374.125,1286.1964286,933.61309524,5476.5119048,837.38690476,10.845238095,3222.5714286,579.96428571,1952.1666667
2004,40,16381.422619,901.26190476,1355.1011905,1159.9702381,997.60119048,5428.125,862.02380952,5.375,3188.5714286,550.88690476,1903.2321429
2004,41,16038.321429,912.05952381,1382.7261905,1147.1130952,976.5297619,5194.2202381,863.76190476,13.041666667,3112.1369048,530.45833333,1852.9404762
2004,42,16837.172619,903.61904762,1405.1369048,1153.1309524,1011.9464286,5609.8333333,891.6547619,24.726190476,3283.4345238,557.58928571,1947.6071429
2004,43,16678.172619,911.05952381,1419.672619,1092.4166667,1086.6369048,5544.047619,862.32738095,24.071428571,3302.3571429,541.16071429,1871.7857143
2004,44,16967.196429,928.4702381,1430.2083333,1236.8333333,1061.1607143,5578.8809524,899.46428571,32.18452381,3315.3392857,565.23214286,1904.1845238
2004,45,17524.880952,937.5,1483.4702381,1335.7142857,1075.9345238,5713.327381,952.9047619,45.68452381,3411.8392857,585.6547619,1969.8630952
2004,46,17221.065476,912.54761905,1423.5238095,1287.6011905,1057.75,5671.7916667,911.3452381,48.303571429,3390.9464286,558.14285714,1941.2619048
2004,47,17767.440476,1009.1607143,1482.6785714,1334.4940476,1117.5833333,5737.625,994.54166667,59.077380952,3470.7380952,564,1970.7857143
2004,48,18359.64881,1006.6071429,1527.6130952,1318.4821429,1197.9702381,5978.3333333,1016.827381,24.333333333,3622.0833333,578.23214286,2031.4880952
2004,49,18805.869048,1008.6666667,1559.1369048,1519.3630952,1197.0892857,6071.5297619,1055.3035714,39.5,3708.3333333,581.31547619,2043.7202381
2004,50,19199.065476,1015.5892857,1607.25,1537.2797619,1236.5178571,6151.5535714,1121.8154762,44.529761905,3742.047619,623.8452381,2109.8392857
2004,51,19492.869048,958.21428571,1699.327381,1785.8214286,1150.4285714,6167.0833333,1244.1607143,52.327380952,3752.7619048,600.02380952,2077.6428571
2004,52,17554.673611,876.77083333,1538.5138889,1524.5486111,1123.3125,5526.1319444,1092.4305556,48.395833333,3431.1736111,532.65972222,1868.2013889
2005,0,15781.583333,928,1515.4166667,1266,993.16666667,4916.75,923.70833333,44.583333333,3011.7083333,503.04166667,1703.75
2005,1,18893.535714,1011.2202381,1637.5,1518.9821429,1196.1130952,6021.6904762,1090.9166667,50.404761905,3734.577381,602.13095238,2014.75
2005,2,18983.339286,985.66071429,1614.375,1537.6666667,1153.7440476,6114.452381,1085.577381,68.19047619,3743.0833333,620.45238095,2062.2559524
2005,3,20801.77381,1033.0535714,1684.1071429,1810.1369048,1324.125,6649.6845238,1335.2261905,63.976190476,4017.3333333,667.76190476,2215.7142857
2005,4,20673.803571,1017.5714286,1659.75,1788.5357143,1320.875,6690.1904762,1326.0416667,48.928571429,3957.9345238,657.2797619,2197.8511905
2005,5,18981.089286,965.04761905,1568.2857143,1542.6428571,1179.0297619,6201.0535714,1118.2380952,45.452380952,3653.3928571,609.30357143,2097.9642857
2005,6,18596.714286,982.99404762,1586.1607143,1425.9166667,1148.672619,6101.8095238,1052.5059524,41.458333333,3615.3214286,600.33333333,2050.5654762
2005,7,19030.577381,1006.6547619,1610.0357143,1477.3214286,1195.1547619,6198.6785714,1110.9464286,53.880952381,3692.827381,608.35714286,2080.2797619
2005,8,19241.684524,1000.7678571,1649.9464286,1515.9047619,1241.5,6265.4642857,1158.0535714,54.392857143,3708.202381,612.92857143,2059.8154762
2005,9,18978.535714,972.27380952,1614.3035714,1463.6547619,1190.8630952,6197.3333333,1112.1666667,58.517857143,3687.1547619,606.43452381,2075.9880952
2005,10,19081.089286,993.42857143,1648.5654762,1492.8988095,1206.75,6178.452381,1115.7559524,58.744047619,3711.1964286,617.3452381,2048.2083333
2005,11,18145.988095,947.92857143,1597.9702381,1347.6488095,1070.3809524,5947.6607143,1044.4761905,56.94047619,3575.4702381,600,1988.7202381
2005,12,17385.357143,942.98809524,1548.0535714,1286.375,1047.5952381,5645.3035714,958.26785714,52.821428571,3411.4940476,581.67261905,1911.6309524
2005,13,16917.22619,944.78571429,1458.8452381,1244.922619,1008.7202381,5556.6607143,919.125,34.297619048,3318.5654762,578.75595238,1864.625
2005,14,16744.410714,898.19047619,1401.0595238,1259.7797619,982.24404762,5555.4702381,912.21428571,35.452380952,3295.9285714,594.33928571,1852.672619
2005,15,16146.875,858.86309524,1359.3154762,1282.702381,860.64285714,5395.6547619,839.07142857,40.761904762,3166.75,534.71428571,1813.6011905
2005,16,16146.904762,858.14880952,1355.6547619,1258.6666667,856.26190476,5406.8095238,825.48809524,39.011904762,3137.1666667,570.47619048,1806.0178571
2005,17,16527.27381,898.70238095,1382.2083333,1348.0178571,813.16666667,5488.1130952,881.7202381,61.702380952,3242,568.5297619,1861.4047619
2005,18,15943.583333,814.64285714,1276.452381,1274.9821429,826.45833333,5396.4880952,836.83333333,39.279761905,3135.2916667,542.89285714,1808.8988095
2005,19,15859.488095,849.32738095,1283.077381,1129,901.11904762,5342.8988095,791.82142857,28.988095238,3120.2083333,540.48214286,1801.2916667
2005,20,15798.702381,853.39285714,1350.2202381,1134.6666667,894.05952381,5302.2202381,809.14880952,22.702380952,3104.9107143,521.26190476,1784.8333333
2005,21,15492.97619,862.5,1350.2738095,1118.9761905,847.57142857,5167.9940476,793.66666667,18.089285714,3010.6845238,539.07142857,1768.5238095
2005,22,16509.994048,858.68452381,1318.202381,1164.1666667,1008.8869048,5611.1666667,828.7202381,18.297619048,3199.5297619,599.42261905,1880
2005,23,19542.547619,821.86309524,1293.8035714,1315.3333333,1181.2797619,6896.3690476,998.01190476,34.339285714,3832.3392857,747.04166667,2365.8988095
2005,24,18354.291667,883.89880952,1314.7797619,1318.2440476,1094.3511905,6437.6369048,921.2797619,26.577380952,3594.952381,688.80952381,2083.2261905
2005,25,17785.035714,876.08928571,1265.8511905,1238.6904762,995,6237.5535714,876.01190476,24.851190476,3550.5,676.39880952,2033.7142857
2005,26,19542.357143,851.5,1356.4583333,1378.1666667,1222.6607143,6872.1130952,996.69047619,28.952380952,3789.1964286,787.20833333,2226.702381
2005,27,17850.964286,776.25595238,1258.2321429,1294.4404762,1121.9047619,6265.7797619,915.42857143,34.982142857,3469.1190476,718.25595238,1979.3095238
2005,28,20601.988095,805.99404762,1333.6190476,1455.8571429,1285.125,7484.6488095,1114.8571429,41.654761905,3954.7142857,832.125,2252.5297619
